filename,model,codec,quality,true_class,original_pred,compressed_pred,original_confidence,compressed_confidence,original_correct,compressed_correct
Forest/Forest_1499.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.997156262397766,0.725915789604187,True,False
Forest/Forest_135.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9996485710144044,0.8652159571647644,True,False
Forest/Forest_2896.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998618364334106,0.999761402606964,True,False
Forest/Forest_676.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999959468841552,1.0,True,False
Forest/Forest_2065.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9972796440124512,0.999974489212036,True,False
Forest/Forest_2077.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.999925136566162,0.9436033368110656,True,False
Forest/Forest_2191.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999931812286377,0.9999831914901732,True,False
Forest/Forest_1619.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999476671218872,0.9999921321868896,True,False
Forest/Forest_2985.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99998676776886,1.0,True,False
Forest/Forest_499.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9938231706619264,0.9992874264717102,True,False
Forest/Forest_2034.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999998807907104,0.9999998807907104,True,False
Forest/Forest_75.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999561309814452,0.9999998807907104,True,False
Forest/Forest_40.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99998939037323,0.999915361404419,True,False
Forest/Forest_1217.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.996267020702362,0.9889729619026184,True,False
Forest/Forest_819.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999921321868896,0.9997569918632508,True,False
Forest/Forest_1760.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999817609786988,0.7793611288070679,True,False
Forest/Forest_57.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999688982963562,0.9999998807907104,True,False
Forest/Forest_2577.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9996739625930786,0.9989776611328124,True,False
Forest/Forest_630.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9988307356834412,0.9999270439147948,True,False
Forest/Forest_548.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,1.0,0.9084606766700744,True,False
Forest/Forest_466.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999956488609314,0.9999630451202391,True,False
Forest/Forest_1772.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9987326264381408,0.9999986886978148,True,False
Forest/Forest_1872.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9994008541107178,0.9999876022338868,True,False
Forest/Forest_1430.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999383807182312,0.9997417330741882,True,False
Forest/Forest_2617.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.998497486114502,0.9999998807907104,True,False
Forest/Forest_1319.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997681975364684,0.9998927116394044,True,False
Forest/Forest_1117.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9985145926475524,0.999997854232788,True,False
Forest/Forest_2096.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997523427009584,0.9998063445091248,True,False
Forest/Forest_1910.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999970197677612,1.0,True,False
Forest/Forest_1376.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9994300007820128,0.9999473094940186,True,False
Forest/Forest_2566.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998574256896972,0.9999960660934448,True,False
Forest/Forest_311.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997901320457458,0.9999505281448364,True,False
Forest/Forest_2625.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999947547912598,0.9999227523803712,True,False
Forest/Forest_1151.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999535083770752,0.999953269958496,True,False
Forest/Forest_2998.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9957558512687684,0.999853014945984,True,False
Forest/Forest_2350.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9996256828308104,0.4872943162918091,True,False
Forest/Forest_300.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998155236244202,0.999903678894043,True,False
Forest/Forest_984.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99728262424469,1.0,True,False
Forest/Forest_743.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999947547912598,0.9998819828033448,True,False
Forest/Forest_409.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999126195907592,0.999975085258484,True,False
Forest/Forest_1415.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999817669391632,0.9999998807907104,True,False
Forest/Forest_324.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999293088912964,0.9999440908432008,True,False
Forest/Forest_2824.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9979782700538636,1.0,True,False
Forest/Forest_383.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999896287918092,0.9978101849555968,True,False
Forest/Forest_2685.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997262358665466,0.9999955892562866,True,False
Forest/Forest_2981.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9978808760643004,0.9802663922309875,True,False
Forest/Forest_1827.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999961853027344,1.0,True,False
Forest/Forest_2010.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999885559082032,1.0,True,False
Forest/Forest_1118.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999582767486572,0.999996781349182,True,False
Forest/Forest_2075.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9989651441574096,1.0,True,False
Forest/Forest_1811.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997723698616028,0.9999796152114868,True,False
Forest/Forest_1111.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999949932098388,0.9999998807907104,True,False
Forest/Forest_382.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999912977218628,0.9999996423721312,True,False
Forest/Forest_1302.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9947249293327332,0.9996687173843384,True,False
Forest/Forest_1615.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99842369556427,0.5219671130180359,True,False
Forest/Forest_280.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999854326248169,0.9424670338630676,True,False
Forest/Forest_2635.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9968131184577942,0.9968910813331604,True,False
Forest/Forest_2530.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999892711639404,1.0,True,False
Forest/Forest_873.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999264478683472,0.9999077320098876,True,False
Forest/Forest_2862.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999682903289796,0.9999982118606568,True,False
Forest/Forest_369.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999213933944702,1.0,True,False
Forest/Forest_2413.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9928604960441588,0.9999991655349731,True,False
Forest/Forest_1718.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999911785125732,0.9999988079071044,True,False
Forest/Forest_1501.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9981485605239868,0.9998948574066162,True,False
Forest/Forest_2785.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.996419072151184,0.9999949932098388,True,False
Forest/Forest_1033.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998723268508912,0.9998819828033448,True,False
Forest/Forest_582.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999987006187439,1.0,True,False
Forest/Forest_2661.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998082518577576,0.9999693632125854,True,False
Forest/Forest_2158.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999752044677734,0.992912232875824,True,False
Forest/Forest_1689.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.9998121857643129,0.9930809140205384,True,False
Forest/Forest_1515.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9995538592338562,0.9997527003288268,True,False
Forest/Forest_2063.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.9998668432235718,0.5503037571907043,True,False
Forest/Forest_2803.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.9998823404312134,0.996253252029419,True,False
Forest/Forest_1613.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9990584254264832,0.9999887943267822,True,False
Forest/Forest_963.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999981164932251,0.9995195865631104,True,False
Forest/Forest_1637.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9975735545158386,0.8751630187034607,True,False
Forest/Forest_838.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999943971633912,0.9999881982803344,True,False
Forest/Forest_2980.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9986863732337952,0.9999852180480956,True,False
Forest/Forest_641.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9938393235206604,0.9999982118606568,True,False
Forest/Forest_2793.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9903174638748168,0.9999972581863404,True,False
Forest/Forest_2558.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997509121894836,0.9998645782470704,True,False
Forest/Forest_2412.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999958276748656,0.9954273700714112,True,False
Forest/Forest_417.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999991774559021,0.9999998807907104,True,False
Forest/Forest_497.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997581839561462,0.9999849796295166,True,False
Forest/Forest_854.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999953508377076,0.9999723434448242,True,False
Forest/Forest_747.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999624490737916,0.9999997615814208,True,False
Forest/Forest_2882.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999974489212036,1.0,True,False
Forest/Forest_152.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999880790710448,0.99998676776886,True,False
Forest/Forest_2375.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999994039535522,0.9999029636383056,True,False
Forest/Forest_1673.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999979734420776,0.9998515844345092,True,False
Forest/Forest_143.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9982646107673644,0.9993903636932372,True,False
Forest/Forest_2123.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.9999984502792358,0.905906856060028,True,False
Forest/Forest_1879.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999758005142212,1.0,True,False
Forest/Forest_1432.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999929666519164,0.9999997615814208,True,False
Forest/Forest_2152.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.999985694885254,0.9810782074928284,True,False
Forest/Forest_1492.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997379183769226,0.9999748468399048,True,False
Forest/Forest_474.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999676942825316,1.0,True,False
Forest/Forest_563.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999994039535522,0.999958038330078,True,False
Forest/Forest_2095.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.996518611907959,0.999725878238678,True,False
Forest/Forest_1634.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9939334988594056,1.0,True,False
Forest/Forest_92.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999945163726808,1.0,True,False
Forest/Forest_2281.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999988317489624,0.999174177646637,True,False
Forest/Forest_1419.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999438524246216,0.9999955892562866,True,False
Forest/Forest_462.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9972324967384338,0.9998512268066406,True,False
Forest/Forest_2445.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999996542930603,0.9999982118606568,True,False
Forest/Forest_551.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9994930028915404,0.9844943881034852,True,False
Forest/Forest_2430.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999942779541016,0.9999346733093262,True,False
Forest/Forest_955.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999992847442628,0.9999996423721312,True,False
Forest/Forest_2944.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99998676776886,0.9999502897262572,True,False
Forest/Forest_2802.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999727010726928,0.9999375343322754,True,False
Forest/Forest_1966.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9983240962028505,0.9997647404670716,True,False
Forest/Forest_887.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9994524121284484,0.9999998807907104,True,False
Forest/Forest_2686.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9980043768882751,0.999959111213684,True,False
Forest/Forest_1725.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,HerbaceousVegetation,0.9992856383323668,0.933163285255432,True,False
Forest/Forest_2347.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997319579124452,0.9999921321868896,True,False
Forest/Forest_1688.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999326467514038,0.9999998807907104,True,False
Forest/Forest_850.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9914149641990662,0.9998050332069396,True,False
Forest/Forest_1373.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999512434005736,0.9999004602432252,True,False
Forest/Forest_2024.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999715089797974,0.9999914169311525,True,False
Forest/Forest_1757.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999743700027466,0.9958871006965636,True,False
Forest/Forest_1790.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999987006187439,0.9402945041656494,True,False
Forest/Forest_1014.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9965282082557678,0.9998748302459716,True,False
Forest/Forest_2431.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998360872268676,0.9999998807907104,True,False
Forest/Forest_2582.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999916553497314,1.0,True,False
Forest/Forest_884.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999868869781494,1.0,True,False
Forest/Forest_2656.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9983861446380616,0.8572057485580444,True,False
Forest/Forest_1726.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999876022338868,0.9999794960021972,True,False
Forest/Forest_562.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9996397495269777,0.9940633177757264,True,False
Forest/Forest_1105.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999908208847046,0.9998483657836914,True,False
Forest/Forest_915.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999951124191284,0.9993556141853333,True,False
Forest/Forest_721.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999997615814209,0.9926164746284484,True,False
Forest/Forest_66.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999715089797974,0.9999499320983888,True,False
Forest/Forest_1686.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.998284876346588,0.9999749660491944,True,False
Forest/Forest_1679.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9988827109336852,0.9757031798362732,True,False
Forest/Forest_1853.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999997854232788,0.9986498951911926,True,False
Forest/Forest_2701.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9997883439064026,1.0,True,False
Forest/Forest_2570.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9990653395652772,0.9996616840362548,True,False
Forest/Forest_362.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998983144760132,0.9340694546699524,True,False
Forest/Forest_2218.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999984622001648,0.9959866404533386,True,False
Forest/Forest_1589.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9955319166183472,0.9996700286865234,True,False
Forest/Forest_332.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9968236684799194,0.9999948740005492,True,False
Forest/Forest_1641.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9984754920005798,0.9985219836235046,True,False
Forest/Forest_1899.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999561309814452,1.0,True,False
Forest/Forest_1604.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999972939491272,0.9999970197677612,True,False
Forest/Forest_688.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9989323019981384,0.9938323497772216,True,False
Forest/Forest_1081.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999523162841796,0.9583495259284972,True,False
Forest/Forest_1422.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999467134475708,0.999998927116394,True,False
Forest/Forest_1163.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.999984860420227,0.9972572922706604,True,False
Forest/Forest_2104.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.99999737739563,0.999777853488922,True,False
Forest/Forest_1246.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.998217761516571,0.9999628067016602,True,False
Forest/Forest_2667.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9995492100715636,0.9997500777244568,True,False
Forest/Forest_2613.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,Pasture,0.9996904134750366,0.5839113593101501,True,False
Forest/Forest_1358.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9994975328445436,0.9999998807907104,True,False
Forest/Forest_2754.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9968960285186768,0.9999997615814208,True,False
Forest/Forest_807.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999880790710448,0.9985081553459167,True,False
Forest/Forest_278.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998518228530884,0.9999775886535645,True,False
Forest/Forest_944.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999748468399048,0.9999998807907104,True,False
Forest/Forest_1761.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999974966049194,0.9843375086784364,True,False
Forest/Forest_2263.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,HerbaceousVegetation,0.9998137354850768,0.8710700869560242,True,False
Forest/Forest_2148.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9999970197677612,0.9999980926513672,True,False
Forest/Forest_2282.jpg,ResNet-18,cheng2020-attn,q6,Forest,Forest,SeaLake,0.9998719692230223,1.0,True,False
